Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.mwdl.org/collections/WorldWarIIPOWCampCorrespondenceNewslettersOralHistoryandPhotographs.php,2,2,00:02:12,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/BoiseStateUniversityAlbertsonsLibrary.php,2,2,00:00:17,1,0.00%,0.00%,$0.00
www.mwdl.org/partners/BuffaloBillCenteroftheWestMcCrackenResearchLibrary.php,2,1,00:00:25,0,0.00%,0.00%,$0.00
www.mwdl.org/partners/EmeryCountyUTArchives.php,2,1,00:00:11,0,0.00%,50.00%,$0.00
mwdl.org/ampcollections/BrighamYoungUniversityHistoricalPhotographsWalterMCampCollection.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/CharlesRSavagePhotographs1.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/HealthEducationAssetsLibrary.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/HistoricalAmericanForkUT.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/IronCountyUTExtensionOfficePhotographs.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/JohnDavidMorrillPhotographs.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/OgdenArchitectsHodgsonandPiers.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/SaltLakeCommunityCollegeAudiovisualArchives.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/ampcollections/SchoolsoftheSaltLakeValleyUT.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/UpperSnakeRiverValleyIdahoHistories.php,1,1,00:00:45,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/UtahParksCompanyEmployeePhotographs.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/ampcollections/UtahsMostElusiveHardtoFindGovernmentandScientificReports.php,1,1,00:00:28,0,0.00%,0.00%,$0.00
mwdl.org/ampcollections/WilliamDHurstPapers.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/amppartners/AmericanForkCityUTPublicLibrary.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/amppartners/DepartmentofHeritageandArts.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/amppartners/GreenRiverUT.php,1,1,00:00:35,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/OremUTHeritageMuseum.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/amppartners/OremUTPublicLibrary.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/SouthernUtahUniversitySherrattLibrary.php,1,1,00:00:25,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/UniversityofNevadaLasVegasUniversityLibraries.php,1,1,00:00:55,0,0.00%,0.00%,$0.00
mwdl.org/amppartners/UniversityofUtahAmericanWestCenter.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/amppartners/UtahMuseumofContemporaryArt.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/amppartners/UtahStateArchives.php,1,1,00:00:46,0,0.00%,0.00%,$0.00
mwdl.org/collections/AlbertTissandierCollection.php,1,1,00:10:07,0,0.00%,0.00%,$0.00
mwdl.org/collections/AlMortonCollection1930s1950s.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/BannerMiningandMillingCompany.php,1,1,00:00:03,0,0.00%,0.00%,$0.00
mwdl.org/collections/BeaverUTMurdockAcademyCollection.php,1,1,00:00:01,0,0.00%,0.00%,$0.00
mwdl.org/collections/BrynerPioneerMuseumPriceUT.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/CacheDaughtersofUtahPioneersMuseumCollection.php,1,1,00:00:23,0,0.00%,0.00%,$0.00
mwdl.org/collections/CarbonCountyCookbook.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/CedarCityUtahCityandCemeteryMap.php,1,1,00:00:01,1,0.00%,0.00%,$0.00
mwdl.org/collections/ChildrensBookandPlayReview.php,1,1,00:00:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/CliffordBrayPhotographs.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/CookeryandCulture.php,1,1,00:00:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/CrimeinUtahCollection.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/DanPowellphotographs1970s2000s.php,1,1,00:00:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/DardHunterBookCollection.php,1,1,00:00:09,0,0.00%,0.00%,$0.00
mwdl.org/collections/DeeSchoolofNursingOralHistoryProjectandYearbooks.php,1,1,00:00:00,0,0.00%,100.00%,$0.00
mwdl.org/collections/DepartmentofHeritageandArtsClassifiedPhotographCollection.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/DidymusPapyri.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/DocRoachFire.php,1,1,00:00:02,0,0.00%,0.00%,$0.00
mwdl.org/collections/DwellingsintheBosomofEmeryCountyUT.php,1,1,00:00:04,0,0.00%,0.00%,$0.00
mwdl.org/collections/EdithIrvine.php,1,1,00:00:15,0,0.00%,0.00%,$0.00
mwdl.org/collections/ElectionReflectionsSocialMediaProject.php,1,1,00:00:25,0,0.00%,0.00%,$0.00
mwdl.org/collections/EllisReynoldsShippPapers.php,1,1,00:00:00,1,100.00%,100.00%,$0.00
mwdl.org/collections/EverettLCooleyOralHistoryProject.php,1,1,00:07:05,0,0.00%,0.00%,$0.00
mwdl.org/collections/FrankandBethineChurchCollection.php,1,1,00:00:02,0,0.00%,0.00%,$0.00
