Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
mwdl.org/collections/2025.php,2,2,0:00:13,1,100.00%,50.00%,$0.00 
mwdl.org/collections/2029.php,2,1,0:00:09,0,0.00%,0.00%,$0.00 
mwdl.org/collections/2034.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/2057.php,2,1,0:01:35,0,0.00%,50.00%,$0.00 
mwdl.org/collections/2081.php,2,2,0:00:33,2,50.00%,50.00%,$0.00 
mwdl.org/collections/2103.php,2,1,0:00:05,0,0.00%,0.00%,$0.00 
mwdl.org/collections/2138.php,2,1,0:00:13,0,0.00%,50.00%,$0.00 
mwdl.org/collections/2159.php,2,1,0:00:13,0,0.00%,0.00%,$0.00 
mwdl.org/collections/2178.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/collections/2180.php,2,1,0:00:11,0,0.00%,0.00%,$0.00 
mwdl.org/collections/2199.php,2,2,0:03:23,0,0.00%,50.00%,$0.00 
mwdl.org/collections/2272.php,2,2,0:00:06,1,100.00%,50.00%,$0.00 
mwdl.org/collections/2276.php,2,1,0:00:43,1,0.00%,50.00%,$0.00 
mwdl.org/collections/2297.php,2,2,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/collections/2306.php,2,1,0:01:20,0,0.00%,0.00%,$0.00 
mwdl.org/maps/map_repositories.php,2,2,0:00:00,0,0.00%,100.00%,$0.00 
mwdl.org/partners/102.php,2,1,0:00:10,0,0.00%,50.00%,$0.00 
mwdl.org/partners/124.php,2,1,0:00:12,0,0.00%,0.00%,$0.00 
mwdl.org/partners/125.php,2,1,0:00:44,0,0.00%,0.00%,$0.00 
mwdl.org/partners/129.php,2,1,0:01:17,0,0.00%,0.00%,$0.00 
mwdl.org/partners/132.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/partners/142.php,2,1,0:00:55,0,0.00%,0.00%,$0.00 
mwdl.org/partners/146.php,2,1,0:00:22,0,0.00%,0.00%,$0.00 
mwdl.org/partners/201.php,2,1,0:00:15,0,0.00%,0.00%,$0.00 
mwdl.org/partners/202.php,2,1,0:00:27,1,0.00%,0.00%,$0.00 
mwdl.org/partners/215.php,2,1,0:00:15,0,0.00%,0.00%,$0.00 
mwdl.org/partners/321.php,2,1,0:00:34,1,0.00%,50.00%,$0.00 
mwdl.org/partners/341.php,2,1,0:00:27,0,0.00%,0.00%,$0.00 
mwdl.org/partners/344.php,2,1,0:00:03,0,0.00%,0.00%,$0.00 
mwdl.org/partners/351.php,2,1,0:00:18,0,0.00%,0.00%,$0.00 
mwdl.org/partners/352.php,2,1,0:00:14,0,0.00%,0.00%,$0.00 
mwdl.org/partners/353.php,2,1,0:00:30,0,0.00%,0.00%,$0.00 
mwdl.org/partners/360.php,2,1,0:00:36,0,0.00%,0.00%,$0.00 
mwdl.org/partners/361.php,2,1,0:00:30,0,0.00%,0.00%,$0.00 
mwdl.org/partners/362.php,2,1,0:00:16,0,0.00%,0.00%,$0.00 
mwdl.org/partners/364.php,2,1,0:07:10,0,0.00%,0.00%,$0.00 
mwdl.org/partners/365.php,2,2,0:00:03,1,100.00%,50.00%,$0.00 
mwdl.org/portals/dcc.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
mwdl.org/portals/dha.php,2,1,0:00:07,1,0.00%,50.00%,$0.00 
mwdl.org/portals/ir_portal.php,2,2,0:00:10,0,0.00%,0.00%,$0.00 
test.mwdl.org/NewSite/partners/collections/collections.html,2,1,0:04:46,0,0.00%,0.00%,$0.00 
test.mwdl.org/NewSite/partners/UniversityofUtahJWillardMarriottLibrary.php,2,1,0:01:31,0,0.00%,0.00%,$0.00 
www.mwdl.org/about/contact.php,2,2,0:01:02,1,100.00%,50.00%,$0.00 
www.mwdl.org/about/faq.php,2,2,0:01:24,0,0.00%,0.00%,$0.00 
www.mwdl.org/collections/1001.php,2,2,0:00:23,0,0.00%,0.00%,$0.00 
www.mwdl.org/collections/1157.php,2,2,0:00:00,2,100.00%,100.00%,$0.00 
www.mwdl.org/collections/1185.php,2,1,0:00:19,0,0.00%,0.00%,$0.00 
www.mwdl.org/collections/1949.php,2,2,0:00:06,0,0.00%,0.00%,$0.00 
www.mwdl.org/collections/2137.php,2,2,0:11:23,1,100.00%,50.00%,$0.00 
www.mwdl.org/collections/2277.php,2,2,0:00:16,0,0.00%,0.00%,$0.00 
www.mwdl.org/dpla/about_dpla2.php,2,2,0:01:50,0,0.00%,50.00%,$0.00 
www.mwdl.org/events/events.php,2,1,0:01:37,0,0.00%,0.00%,$0.00 
www.mwdl.org/events/MWDLMeetingSummer2017.php,2,1,0:00:09,1,0.00%,0.00%,$0.00 
www.mwdl.org/maps/maps.php,2,1,0:00:06,0,0.00%,0.00%,$0.00 
www.mwdl.org/partners/369.php,2,2,0:02:48,0,0.00%,0.00%,$0.00 
mwdl.org/about/usage.php,1,1,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/aboutCollections.php/index/1?sortId=&recordsPage=1805,1,1,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/collections/1002.php,1,1,0:00:57,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1005.php,1,1,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/collections/1035.php,1,1,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/collections/1056.php,1,1,0:00:12,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1061.php,1,1,0:00:00,0,0.00%,100.00%,$0.00 
mwdl.org/collections/1063.php,1,1,0:00:00,0,0.00%,100.00%,$0.00 
mwdl.org/collections/1064.php,1,1,0:02:10,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1072.php,1,1,0:00:10,0,0.00%,0.00%,$0.00 
mwdl.org/collections/1073.php,1,1,0:00:19,1,0.00%,0.00%,$0.00 
mwdl.org/collections/1089.php,1,1,0:00:00,0,0.00%,100.00%,$0.00 
mwdl.org/collections/1092.php,1,1,0:00:00,0,0.00%,100.00%,$0.00 
mwdl.org/collections/1094.php,1,1,0:00:00,1,100.00%,100.00%,$0.00 
mwdl.org/collections/1099.php,1,1,0:00:00,0,0.00%,100.00%,$0.00 
